word,key,trans,hint,kana,romaji,wapuro,pos,tone,textbook
場所,場所,所在地，地方，场所,,ばしょ,basho,basho,"NOUN",0,BIAORI-01-04-0032,,場,ば,所,しょ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
教室,教室,教室,,きょうしつ,kyōshitsu,kyoushitsu,"NOUN",0,BIAORI-01-04-0033,,教,きょう,室,しつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
会議室,会議室,会议室,,かいぎしつ,kaigishitsu,kaigishitsu,"NOUN",3,BIAORI-01-04-0034,,会,かい,議,ぎ,室,しつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図書室,図書室,图书室,,としょしつ,toshoshitsu,toshoshitsu,"NOUN",2,BIAORI-01-04-0035,,図,と,書,しょ,室,しつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
公園,公園,公园,,こうえん,kōen,kouenn,"NOUN",0,BIAORI-01-04-0036,,公,こう,園,えん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
花屋,花屋,花店,,はなや,hanaya,hanaya,"NOUN",2,BIAORI-01-04-0037,,花,はな,屋,や,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
売店,売店,小卖部，售货亭,,ばいてん,baiten,baitenn,"NOUN",0,BIAORI-01-04-0038,,売,ばい,店,てん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駅,駅,车站,,えき,eki,eki,"NOUN",1,BIAORI-01-04-0039,,駅,えき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地下鉄,地下鉄,地铁,,ちかてつ,chikatetsu,chikatetsu,"NOUN",0,BIAORI-01-04-0040,,地,ち,下,か,鉄,てつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
木,木,树，树木,,き,ki,ki,"NOUN",1,BIAORI-01-04-0041,,木,き,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一人暮らし,一人暮らし,单身生活,,ひとりぐらし,hitorigurashi,hitorigurashi,"NOUN",4,BIAORI-01-04-0042,,一人,ひとり,暮,ぐ,らし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ある,ある,有，在（非意志者）,,ある,aru,aru,["VERB"|"GODAN"],3,BIAORI-01-04-0043,,ある,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
いる,いる,有，在（具意志者）,,いる,iru,iru,["VERB"|"KAMIICHIDAN"],2,BIAORI-01-04-0044,,いる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ええと,ええと,啊，嗯,,ええと,eeto,eeto,"INTERJ",0,BIAORI-01-04-0045,,ええと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
横浜,横浜,横滨,,よこはま,yokohama,yokohama,"PROPER",0,BIAORI-01-04-0046,,横,よこ,浜,はま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
名古屋,名古屋,名古屋,,なごや,nagoya,nagoya,"PROPER",1,BIAORI-01-04-0047,,名,な,古,ご,屋,や,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大阪,大阪,大阪,,おおさか,ōsaka,oosaka,"PROPER",0,BIAORI-01-04-0048,,大,おお,阪,さか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JR,JR,JR,Japan Railways，日本国有鉄道（旗下运营新幹線等）,ジェーアール,JR,JR,"PROPER",3,BIAORI-01-04-0049,,J,ジェー,R,アール,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ご,御,（御~）,（ご～）,ご,go,go,"IDIOM",null,BIAORI-01-04-0050,,ご,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
今,今,现在,,いま,ima,ima,"NOUN",1,BIAORI-01-05-0001,,今,いま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
先週,先週,上个星期,,せんしゅう,senshū,sennshuu,"NOUN",0,BIAORI-01-05-0002,,先,せん,週,しゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
来週,来週,下个星期,,らいしゅう,raishū,raishuu,"NOUN",0,BIAORI-01-05-0003,,来,らい,週,しゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
さ来週,さ来週,下下个星期,,さらいしゅう,saraishū,saraishuu,"NOUN",0,BIAORI-01-05-0004,,さ,来,らい,週,しゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,再,さ,来,らい,週,しゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
今週,今週,这个星期,,こんしゅう,konshū,konnshuu,"NOUN",0,BIAORI-01-05-0005,,今,こん,週,しゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
昨日,昨日,昨天,,きのう,kinō,kinou,"NOUN",0,BIAORI-01-05-0006,,昨日,きのう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
明日,明日,明天,,あした,ashita,ashita,"NOUN",0,BIAORI-01-05-0007,,明日,あした,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
あさって,あさって,后天,,あさって,asatte,asatte,"NOUN",2,BIAORI-01-05-0008,,あさって,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,明,あ,後日,さって,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おととい,おととい,前天,,おととい,ototoi,ototoi,"NOUN",3,BIAORI-01-05-0009,,おととい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,一昨日,おととい,,,,,,,,,,,,,,,,,,,,,,,,,,,,
毎日,毎日,每天，每日,,まいにち,mainichi,mainichi,"NOUN",1,BIAORI-01-05-0010,,毎,まい,日,にち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
毎朝,毎朝,每天早晨,,まいあさ,maiasa,maiasa,"NOUN",1,BIAORI-01-05-0011,,毎,まい,朝,あさ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
毎晩,毎晩,每天晚上,,まいばん,maiban,maibann,"NOUN",1,BIAORI-01-05-0012,,毎,まい,晩,ばん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
毎週,毎週,每个星期,,まいしゅう,maishū,maishuu,"NOUN",0,BIAORI-01-05-0013,,毎,まい,週,しゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
午前,午前,上午,午前,ごぜん,gozen,gozenn,"NOUN",1,BIAORI-01-05-0014,,午,ご,前,ぜん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
am,am,上午,am,エイエム,am,eiemu,"NOUN",3,BIAORI-01-05-0015,,a,エイ,m,エム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
午後,午後,下午,午後,ごご,gogo,gogo,"NOUN",1,BIAORI-01-05-0016,,午,ご,後,ご,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pm,pm,下午,pm,ピーエム,pm,pi-emu,"NOUN",3,BIAORI-01-05-0017,,p,ピー,m,エム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日曜日,日曜日,星期日,,にちようび,nichiyōbi,nichiyoubi,"NOUN",3,BIAORI-01-05-0018,,日,にち,曜,よう,日,び,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月曜日,月曜日,星期一,,げつようび,getsuyōbi,getsuyoubi,"NOUN",3,BIAORI-01-05-0019,,月,げつ,曜,よう,日,び,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
火曜日,火曜日,星期二,,かようび,kayōbi,kayoubi,"NOUN",2,BIAORI-01-05-0020,,火,か,曜,よう,日,び,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金曜日,金曜日,星期五,,きんようび,kin'yōbi,kinnyoubi,"NOUN",3,BIAORI-01-05-0021,,金,きん,曜,よう,日,び,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
土曜日,土曜日,星期六,,どようび,doyōbi,doyoubi,"NOUN",2,BIAORI-01-05-0022,,土,ど,曜,よう,日,び,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
今朝,今朝,今天早晨,,けさ,kesa,kesa,"NOUN",1,BIAORI-01-05-0023,,今朝,けさ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
今晩,今晩,今天晚上,,こんばん,komban,konnbann,"NOUN",1,BIAORI-01-05-0024,,今,こん,晩,ばん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
来年,来年,明年,,らいねん,rainen,rainenn,"NOUN",0,BIAORI-01-05-0025,,来,らい,年,ねん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
去年,去年,去年,,きょねん,kyonen,kyonenn,"NOUN",0,BIAORI-01-05-0026,,去,きょ,年,ねん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夜,夜,晚上，夜里，夜晚,深夜时间,よる,yoru,yoru,"NOUN",1,BIAORI-01-05-0027,,夜,よる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
晩,晩,晚上,晚饭时间,ばん,ban,bann,"NOUN",0,BIAORI-01-05-0028,,晩,ばん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
朝,朝,早晨,,あさ,asa,asa,"NOUN",1,BIAORI-01-05-0029,,朝,あさ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
学校,学校,学校,,がっこう,gakkō,gakkou,"NOUN",0,BIAORI-01-05-0030,,学,がっ,校,こう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
試験,試験,考试,,しけん,shiken,shikenn,"NOUN",2,BIAORI-01-05-0031,,試,し,験,けん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
仕事,仕事,工作,,しごと,shigoto,shigoto,"NOUN",0,BIAORI-01-05-0032,,仕,し,事,ごと,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
遅刻,遅刻,迟到,,ちこく,chikoku,chikoku,"NOUN",0,BIAORI-01-05-0033,,遅,ち,刻,こく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
休み,休み,休息,,やすみ,yasumi,yasumi,"NOUN",3,BIAORI-01-05-0034,,休,やす,み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
出張,出張,出差,,しゅっちょう,shutchō,shutchou,"NOUN",0,BIAORI-01-05-0035,,出,しゅっ,張,ちょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
研修,研修,进修,,けんしゅう,kenshū,kennshuu,"NOUN",0,BIAORI-01-05-0036,,研,けん,修,しゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
旅行,旅行,旅行,,りょこう,ryokō,ryokou,"NOUN",0,BIAORI-01-05-0037,,旅,りょ,行,こう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
展覧会,展覧会,展览会,,てんらんかい,tenrankai,tennrannkai,"NOUN",3,BIAORI-01-05-0038,,展,てん,覧,らん,会,かい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
歓迎会,歓迎会,欢迎会,,かんげいかい,kangeikai,kanngeikai,"NOUN",3,BIAORI-01-05-0039,,歓,かん,迎,げい,会,かい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
パーティー,パーティー,联欢会,,パーティー,pātī,pa-ti-,"NOUN",1,BIAORI-01-05-0040,WARNING,パーティー,party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
お宅,お宅,府上，（您）家,,おたく,otaku,otaku,"NOUN",0,BIAORI-01-05-0041,,お,宅,たく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
いつ,いつ,什么时候,,いつ,itsu,itsu,"PRON",1,BIAORI-01-05-0042,,いつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
休む,休む,休息,,やすむ,yasumu,yasumu,["VERB"|"GODAN"],null,BIAORI-01-05-0043,,休,やす,む,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
働く,働く,工作,,はたらく,hataraku,hataraku,["VERB"|"GODAN"],null,BIAORI-01-05-0044,,働,はたら,く,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
始まる,始まる,开始,,はじまる,hajimaru,hajimaru,["VERB"|"GODAN"],null,BIAORI-01-05-0045,,始,はじ,まる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
終わる,終わる,结束,,おわる,owaru,owaru,["VERB"|"GODAN"],null,BIAORI-01-05-0046,,終,お,わる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
起きる,起きる,起床,,おきる,okiru,okiru,["VERB"|"KAMIICHIDAN"],null,BIAORI-01-05-0047,,起,お,きる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寝る,寝る,睡觉,,ねる,neru,neru,["VERB"|"SHIMOICHIDAN"],null,BIAORI-01-05-0048,,寝,ね,る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
勉強する,勉強する,学习,,べんきょうする,benkyōsuru,bennkyousuru,["VERB"|"SAHEN"],null,BIAORI-01-05-0049,,勉,べん,強,きょう,する,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
いつも,いつも,经常，总是,,いつも,itsumo,itsumo,"ADV",1,BIAORI-01-05-0050,,いつも,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京支社,北京支社,北京分社,,ペキンししゃ,pekinshisha,pekinnshisha,"PROPER",4,BIAORI-01-05-0051,,北,ペ,京,キン,支,し,社,しゃ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
神戸,神戸,神户,,こうべ,kōbe,koube,"PROPER",1,BIAORI-01-05-0052,,神,こう,戸,べ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
おはよう,おはよう,你早,早上好，也可用于每天第一次见面,おはよう,ohayō,ohayou,"IDIOM",0,BIAORI-01-05-0053,,おはよう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
時,時,（~点）（几点钟）,,じ,ji,ji,"IDIOM",null,BIAORI-01-05-0054,,時,じ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
分,分,（~分）（几点几分）,,ふん,fun,funn,"IDIOM",null,BIAORI-01-05-0055,,分,ふん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
半,半,（~半）（几点半）,,はん,han,hann,"IDIOM",null,BIAORI-01-05-0056,,半,はん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月,月,（~月）（几月份）,,がつ,gatsu,gatsu,"IDIOM",null,BIAORI-01-05-0057,,月,がつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日,日-1,（~日）（几月几日）,,にち,nichi,nichi,"IDIOM",null,BIAORI-01-05-0058,,日,にち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年,年,（~年）（哪年）,,ねん,nen,nenn,"IDIOM",null,BIAORI-01-05-0059,,年,ねん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ごろ,ごろ,（~ごろ）（时间左右）,,ごろ,goro,goro,"IDIOM",null,BIAORI-01-05-0060,,ごろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
来月,来月,下个月,,らいげつ,raigetsu,raigetsu,"NOUN",1,BIAORI-01-06-0001,,来,らい,月,げつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
先月,先月,上个月,,せんげつ,sengetsu,senngetsu,"NOUN",1,BIAORI-01-06-0002,,先,せん,月,げつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夜中,夜中,午夜，半夜,,よなか,yonaka,yonaka,"NOUN",3,BIAORI-01-06-0003,,夜,よ,中,なか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ゆうべ,ゆうべ,昨天晚上,,ゆうべ,yūbe,yuube,"NOUN",0,BIAORI-01-06-0004,,ゆうべ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,昨夜,ゆうべ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コンサート,コンサート,音乐会,,コンサート,konsāto,konnsa-to,"NOUN",1,BIAORI-01-06-0005,WARNING,コンサート,concert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
クリスマス,クリスマス,圣诞节,,クリスマス,kurisumasu,kurisumasu,"NOUN",3,BIAORI-01-06-0006,WARNING,クリスマス,Christmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
誕生日,誕生日,生日,,たんじょうび,tanjōbi,tannjoubi,"NOUN",3,BIAORI-01-06-0007,,誕,たん,生,じょう,日,び,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
こどもの日,こどもの日,儿童节,,こどものひ,kodomonohi,kodomonohi,"NOUN",5,BIAORI-01-06-0008,,こどもの,日,ひ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,子,こ,供,ども,の,日,ひ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夏休み,夏休み,暑假,,なつやすみ,natsuyasumi,natsuyasumi,"NOUN",3,BIAORI-01-06-0009,,夏,なつ,休,やす,み,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交通機関,交通機関,交通工具,,こうつうきかん,kōtsūkikan,koutsuukikann,"NOUN",5,BIAORI-01-06-0010,,交,こう,通,つう,機,き,関,かん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新幹線,新幹線,新干线,,しんかんせん,shinkansen,shinnkannsenn,"NOUN",3,BIAORI-01-06-0011,,新,しん,幹,かん,線,せん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飛行機,飛行機,飞机,,ひこうき,hikōki,hikouki,"NOUN",2,BIAORI-01-06-0012,,飛,ひ,行,こう,機,き,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
